"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"355","GUERNSEY","LEEDS BRADFORD",0.3552,42,50
"356","GUERNSEY","MANCHESTER",2.9143,42,53
"357","GUERNSEY","NORWICH",0.1865,42,56
"358","GUERNSEY","PLYMOUTH",0.0357,42,63
"359","GUERNSEY","SOUTHAMPTON",9.3999,42,59
"360","HUMBERSIDE","JERSEY",0.5981,43,47
"361","HUMBERSIDE","KENT INTERNATIONAL",0.0547,43,48
"362","HUMBERSIDE","KIRKWALL",0,43,49
"363","HUMBERSIDE","LEEDS BRADFORD",0.0014,43,50
"364","HUMBERSIDE","NEWCASTLE",0.0084,43,54
"365","HUMBERSIDE","NORTHOLT",0,43,76
"366","HUMBERSIDE","NORWICH",0.1327,43,56
"367","HUMBERSIDE","SOUTHAMPTON",0.0037,43,59
"368","INVERNESS","KIRKWALL",0.6384,44,49
"369","INVERNESS","MANCHESTER",0.4504,44,53
"370","INVERNESS","STORNOWAY",3.0079,44,68
"371","INVERNESS","SUMBURGH",0.0134,44,60
"372","INVERNESS","WICK",4e-04,44,61
"373","ISLAY","PRESTWICK",0.0023,45,57
"374","ISLE OF MAN","JERSEY",0.029,46,47
"375","ISLE OF MAN","LEEDS BRADFORD",0.2271,46,50
"376","ISLE OF MAN","LIVERPOOL",13.5561,46,51
"377","ISLE OF MAN","MANCHESTER",7.5494,46,53
"378","ISLE OF MAN","NEWCASTLE",0.0955,46,54
"379","ISLE OF MAN","NORTHOLT",0.0102,46,76
"380","ISLE OF MAN","SOUTHAMPTON",0,46,59
"381","JERSEY","KENT INTERNATIONAL",0.1742,47,48
"382","JERSEY","LEEDS BRADFORD",1.9109,47,50
"383","JERSEY","LIVERPOOL",0.7357,47,51
"384","JERSEY","MANCHESTER",12.3795,47,53
"385","JERSEY","NEWCASTLE",1.4898,47,54
"386","JERSEY","NORWICH",0.6983,47,56
"387","JERSEY","PLYMOUTH",0.7334,47,63
"388","JERSEY","PRESTWICK",0.1097,47,57
"389","JERSEY","SHOREHAM",0,47,85
"390","JERSEY","SOUTHAMPTON",14.4391,47,59
"391","JERSEY","STORNOWAY",0,47,68
"392","KENT INTERNATIONAL","NORWICH",0.0103,48,56
"393","KIRKWALL","MANCHESTER",0.1195,49,53
"394","KIRKWALL","NORTH RONALDSAY",0.3105,49,55
"395","KIRKWALL","PAPA WESTRAY",0.3061,49,86
"396","KIRKWALL","SANDAY",0.2571,49,87
"397","KIRKWALL","SCATSTA",0,49,58
"398","KIRKWALL","STRONSAY",0.2794,49,88
"399","KIRKWALL","SUMBURGH",1.1487,49,60
"400","KIRKWALL","WESTRAY",0.318,49,89
"401","KIRKWALL","WICK",0.8658,49,61
"402","LEEDS BRADFORD","MANCHESTER",0.0224,50,53
"403","LEEDS BRADFORD","NEWCASTLE",0.0146,50,54
"404","LEEDS BRADFORD","NORTHOLT",0,50,76
"405","LEEDS BRADFORD","NORWICH",0.0403,50,56
"406","LEEDS BRADFORD","SOUTHAMPTON",0,50,59
"407","LIVERPOOL","MANCHESTER",0.0043,51,53
"408","LIVERPOOL","NEWCASTLE",0.0062,51,54
"409","LIVERPOOL","PRESTWICK",0,51,57
"410","LYNEHAM","MANCHESTER",0.0038,52,53
"411","LYNEHAM","NEWCASTLE",0.0311,52,54
"412","MANCHESTER","MANCHESTER",0,53,53
"413","MANCHESTER","NEWCASTLE",1.764,53,54
"414","MANCHESTER","NEWQUAY",0.0041,53,65
"415","MANCHESTER","NORTHOLT",0,53,76
"416","MANCHESTER","NORWICH",0.041,53,56
"417","MANCHESTER","SOUTHAMPTON",1.5558,53,59
"418","MANCHESTER","SUMBURGH",4.5061,53,60
"419","MANCHESTER","UNST",0.2028,53,73
"420","NEWCASTLE","NORTHOLT",0,54,76
"421","NEWCASTLE","NORWICH",0.0103,54,56
"422","NEWCASTLE","PLYMOUTH",0,54,63
"423","NEWCASTLE","SOUTHAMPTON",0.0161,54,59
"424","NEWCASTLE","SWANSEA",0.0054,54,90
"425","NEWCASTLE","WICK",0.0015,54,61
"426","NORTH RONALDSAY","SUMBURGH",0,55,60
"427","NORWICH","ORONSAY",0.0033,56,91
"428","NORWICH","PLYMOUTH",0,56,63
"429","NORWICH","SOUTHAMPTON",4e-04,56,59
"430","PRESTWICK","SHAWBURY",0,57,92
"431","PRESTWICK","SOUTHAMPTON",0.0034,57,59
"432","SCATSTA","SCATSTA",0.0025,58,58
"433","SOUTHAMPTON","SUMBURGH",0.0148,59,60
"434","SOUTHAMPTON","WICK",1e-04,59,61
"435","SUMBURGH","UNST",0.2936,60,73
"436","WICK","WICK",0.0023,61,61
