"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"251","EDINBURGH","STORNOWAY",1.9284,27,55
"252","EDINBURGH","SUMBURGH",3.9876,27,56
"253","EDINBURGH","WICK JOHN O GROATS",1.1362,27,57
"254","EXETER","FARNBOROUGH",0,28,30
"255","EXETER","GLASGOW",2.3771,28,33
"256","EXETER","GUERNSEY",2.215,28,35
"257","EXETER","HAWARDEN",0.0025,28,36
"258","EXETER","ISLES OF SCILLY (ST.MARYS)",1.5097,28,40
"259","EXETER","JERSEY",3.307,28,41
"260","EXETER","LEEDS BRADFORD",0,28,44
"261","EXETER","MANCHESTER",8.4618,28,47
"262","EXETER","NEWCASTLE",2.9945,28,49
"263","EXETER","NEWQUAY",0.001,28,50
"264","EXETER","NORWICH",0.0066,28,51
"265","EXETER","SOUTHAMPTON",0.0042,28,54
"266","FAIR ISLE","LERWICK (TINGWALL)",0.2364,29,45
"267","FAIR ISLE","SUMBURGH",0.0109,29,56
"268","FARNBOROUGH","INVERNESS",0.0119,30,38
"269","FARNBOROUGH","LEEDS BRADFORD",0,30,44
"270","FARNBOROUGH","LIVERPOOL (JOHN LENNON)",0.0299,30,46
"271","FARNBOROUGH","MANCHESTER",0.029,30,47
"272","FARNBOROUGH","NEWCASTLE",0.0449,30,49
"273","FARNBOROUGH","NORWICH",0.0104,30,51
"274","FILTON","MANCHESTER",0,31,47
"275","FOULA","LERWICK (TINGWALL)",0.1211,32,45
"276","GLASGOW","GUERNSEY",0.0793,33,35
"277","GLASGOW","INVERNESS",0,33,38
"278","GLASGOW","ISLAY",2.5595,33,59
"279","GLASGOW","ISLE OF MAN",0.4011,33,39
"280","GLASGOW","JERSEY",3.6403,33,41
"281","GLASGOW","KIRKWALL",1.7588,33,42
"282","GLASGOW","LEEDS BRADFORD",0.9992,33,44
"283","GLASGOW","MANCHESTER",5.2025,33,47
"284","GLASGOW","NEWCASTLE",0.0029,33,49
"285","GLASGOW","NEWQUAY",0.1751,33,50
"286","GLASGOW","NORWICH",0,33,51
"287","GLASGOW","SOUTHAMPTON",18.2565,33,54
"288","GLASGOW","STORNOWAY",5.7499,33,55
"289","GLASGOW","SUMBURGH",2.0109,33,56
"290","GLASGOW","TIREE",0.7555,33,61
"291","GLOUCESTERSHIRE","ISLE OF MAN",1.3594,34,39
"292","GLOUCESTERSHIRE","JERSEY",0.0535,34,41
"293","GUERNSEY","ISLE OF MAN",0,35,39
